adi_threshold,cv2_threshold,score,separation,entropy,min_share,min_weighted_share,min_count_share,smooth_share,erratic_share,intermittent_share,lumpy_share,smooth_count_share,erratic_count_share,intermittent_count_share,lumpy_count_share
2.1666666666666665,1.0595521457887163,0.7077385715998965,0.6636598794570383,0.9575178270760935,0.13319811188844224,0.13319811188844224,0.1306037342431997,0.3567138788522559,0.2167677289641362,0.29332028029516394,0.13319811188844224,0.36660032224433703,0.21580892806369065,0.28698701544877264,0.1306037342431997
2.6,0.9104842264238117,0.7072749798392484,0.664745807263577,0.9482736244347194,0.12393152557219515,0.12393152557219515,0.12008340441664297,0.34806260719603005,0.3260447155430646,0.20196115168870832,0.12393152557219515,0.35759643635674343,0.3255615581461473,0.1967586010804663,0.12008340441664297
2.3333333333333335,0.8757198401870869,0.7068272593530546,0.6592255080437653,0.9765705167723601,0.15891163391347238,0.15891163391347238,0.1551511705051654,0.2976813436464627,0.3160848894510251,0.2273221329890402,0.15891163391347238,0.30660600890910816,0.31542033930433133,0.22282248128139512,0.1551511705051654
2.6,1.1033413936395722,0.7067628590648358,0.6711954166100151,0.9083116996421531,0.09011247587742674,0.09011247587742674,0.08757463747512084,0.43921045522831953,0.23489686751077787,0.23578020138347594,0.09011247587742674,0.4491517391716425,0.23400625533124822,0.22926736802198844,0.08757463747512084
2.4545454545454546,0.8757198401870869,0.7066713168107908,0.6614838036772049,0.9627338912344438,0.14231585713792716,0.14231585713792716,0.13780684295327458,0.31646179521249035,0.3326806662265685,0.20854168142301235,0.14231585713792716,0.32631978011562884,0.33276466685622214,0.2031087100748744,0.13780684295327458
2.7142857142857144,0.9797744030734977,0.7064346683888494,0.6678184859682688,0.9252597021054733,0.1026699116515286,0.1026699116515286,0.09904274476352952,0.4000661437541262,0.2973603339851981,0.19990361060914702,0.1026699116515286,0.41000852999715665,0.29712823429058854,0.19382049094872525,0.09904274476352952
2.7142857142857144,1.0172913274134003,0.7062480582048418,0.6690440054532314,0.9170710237973011,0.09564440664785984,0.09564440664785984,0.09231352478438062,0.41808392711598413,0.279342550623341,0.20692911561281566,0.09564440664785984,0.42811107951852906,0.2790256847692162,0.20054971092787413,0.09231352478438062
2.1666666666666665,0.9104842264238117,0.7061633382629879,0.656824785513678,0.9857484705090782,0.17021334760852136,0.17021334760852136,0.16624016680883327,0.29371871430965085,0.2797628935067407,0.2563050445750874,0.17021334760852136,0.3030044545540707,0.279404795753957,0.25135058288313905,0.16624016680883327
2.272727272727273,0.8757198401870869,0.7059243515043414,0.6572108706482944,0.9819674096886081,0.16721977417808384,0.16721977417808384,0.16301772343853663,0.2887883820370821,0.3077767491864151,0.23621509459842008,0.16721977417808384,0.2982655672448109,0.3075537863709601,0.23116292294569235,0.16301772343853663
2.7142857142857144,0.9442831766226341,0.7055723819065276,0.6657385699976182,0.9312973160570144,0.10883794408451243,0.10883794408451243,0.10491896502701166,0.3813133229941097,0.3161131547452122,0.19373557817616355,0.10883794408451243,0.3909582030139323,0.3161785612738129,0.1879442706852431,0.10491896502701166
2.3333333333333335,1.1477491043017711,0.7054988624242664,0.6675697954061279,0.920430242193718,0.10204021671032051,0.10204021671032051,0.10027485546393707,0.41576683604007386,0.19799939705741684,0.28419355019218967,0.10204021671032051,0.4254573026253436,0.1965690455880959,0.27769879632262345,0.10027485546393707
2.7142857142857144,1.0595521457887163,0.7053791248927896,0.6697650902396851,0.9071919879270485,0.08956627667217051,0.08956627667217051,0.08662686001326889,0.43702691355891726,0.2603995641804066,0.2130072455885048,0.08956627667217051,0.4473509619941238,0.25978580229362147,0.20623637569898587,0.08662686001326889
2.4545454545454546,1.1477491043017711,0.7053596694877173,0.6698570460840654,0.9065412021084122,0.09105710063968993,0.09105710063968993,0.088617192683158,0.4401599483110152,0.20898251312804655,0.25980043792124863,0.09105710063968993,0.450857738602976,0.208226708368875,0.252298360344991,0.088617192683158
